trial,per_device_train_batch_size,learning_rate,weight_decay,warmup_ratio,best_epoch,best_f1
58,8,2.4536227013253228e-05,0.2757815619521098,0.20377382455842452,1.0,0.5947580933570862
59,32,1.095106581755447e-05,0.10037857423974092,0.007678733696996849,1.0,0.4812575578689575
60,8,1.4106218026643982e-05,0.489829590740673,0.11374479932495207,1.0,0.5947580933570862
61,8,1.1184990575350848e-05,0.15965399754173354,0.023218020591617358,1.0,0.6141248941421509
62,8,1.3072636046692558e-05,0.17448728671980085,0.016539086795479527,4.0,0.6540540456771851
63,8,1.0059029644479898e-05,0.15080068102892422,0.027940433792519807,4.0,0.6513761281967163
64,8,1.5543511860611415e-05,0.19449469176739387,0.04324148456968882,2.0,0.6359832882881165
65,64,1.1964226443387266e-05,0.21768444208740173,0.022343152277696496,1.0,0.42171716690063477
66,32,1.9269277853984935e-05,0.12956084960540348,0.05773758826131947,1.0,0.43523314595222473
67,8,1.1014740647562124e-05,0.24704404422607876,0.07277845565257146,1.0,0.6048879623413086
68,32,1.4109879633195922e-05,0.3038889333733876,0.03569529468106114,2.0,0.6312292218208313
69,8,2.1553678260954113e-05,0.33032911758039946,0.005933791483272888,1.0,0.6169154047966003
70,16,1.7087171013309997e-05,0.17396369224468594,0.0904011679108225,1.0,0.6096866130828857
71,32,4.372186851910482e-05,0.2644631802936269,0.2949888462176125,1.0,0.4329896867275238
72,32,6.52669863683352e-05,0.2507280815040151,0.16698797074586336,2.0,0.6209677457809448
73,32,5.550959551635693e-05,0.14644322180717262,0.1350574053493079,2.0,0.6288998126983643
74,32,4.010515530969851e-05,0.2050836810196901,0.1879963915556307,2.0,0.6540120840072632
75,32,2.8459378224512334e-05,0.11401020718880026,0.23495021977261024,1.0,0.34188035130500793
76,32,5.029586637901306e-05,0.2689912987811134,0.0492664020054111,1.0,0.4611528813838959
77,8,7.31542593868879e-05,0.232656983586034,0.020734473405420305,1.0,0.6128133535385132
78,32,1.5694227946795505e-05,0.16575484916667818,0.061424298555488116,1.0,0.41558441519737244
79,64,1.2899546951882121e-05,0.3473214483774878,0.20587169996495241,1.0,0.0
80,8,1.2172720331074484e-05,0.1887184241273516,0.011885861626865031,2.0,0.6498316526412964
81,8,1.372553204385554e-05,0.28153341993178777,0.0372218154075931,1.0,0.6141079068183899
82,8,1.3331437476342451e-05,0.25502993589234946,0.2730718444103297,1.0,0.5252747535705566
83,8,1.4633339223140133e-05,0.2951331856859675,0.03962313991830435,1.0,0.6103093028068542
84,8,1.6510547920970696e-05,0.30763263586634937,0.05062489120982965,1.0,0.6016260385513306
85,32,1.1480802781125773e-05,0.2375024897855988,0.029802214724162314,1.0,0.4803921580314636
86,8,3.406173990627581e-05,0.0818236907970764,0.030651397998650035,1.0,0.613095223903656
87,8,1.0679009213678296e-05,0.14299820719631,0.14634303941023563,1.0,0.5610010623931885
88,16,2.049590441549535e-05,0.2771000212049289,0.22125033766355295,1.0,0.5469556450843811
89,32,1.8105071621719237e-05,0.21026800242943963,0.00029505399170597774,2.0,0.6280436515808105
90,8,1.2465912510909225e-05,0.22484143321892872,0.12001055058947338,1.0,0.5971370339393616
91,8,1.3205909979333974e-05,0.17625607846987743,0.01728524698726013,2.0,0.6354343891143799
92,8,1.5115379715233999e-05,0.15746465774226803,0.016626538076710218,1.0,0.5985401272773743
93,8,1.3213406950553812e-05,0.17360859504220677,0.04362318326632936,1.0,0.6117886304855347
94,8,1.4281718726265856e-05,0.13319132699297653,0.009241303549644496,1.0,0.6141079068183899
95,8,1.0544387826602294e-05,0.20055921291819354,0.02614361686906705,1.0,0.614594042301178
96,32,1.1566614398991897e-05,0.32041707284319804,0.037732366079300306,1.0,0.4472680985927582
97,64,1.656769928430321e-05,0.2638900326755352,0.06733208905336695,1.0,0.419562429189682
98,8,1.5543907986655678e-05,0.10633518899638253,0.05482864266463319,1.0,0.6153846383094788
99,32,1.846960440716498e-05,0.16933195554061592,0.023472134035210087,4.0,0.6408668756484985
100,32,1.9026113086670542e-05,0.18825198944145993,0.1757251157034222,1.0,0.30559757351875305
101,32,1.7334741352377508e-05,0.16976589380251794,0.021742929536905084,2.0,0.639053225517273
102,32,2.4343361923677267e-05,0.1536554097760213,0.02265770506396788,1.0,0.4729064106941223
103,32,9.962415449652467e-05,0.16717120212366898,0.031877728359858123,2.0,0.645907461643219
104,32,1.7363643156332008e-05,0.1690456960970837,0.005251525319382347,1.0,0.4870588183403015
105,32,8.259583392186793e-05,0.1418485882256567,0.024033442109670598,1.0,0.47116565704345703
106,32,8.590590762348747e-05,0.12723666779736037,0.03163647774445867,1.0,0.4119170904159546
107,32,9.777053504387933e-05,0.11948165355509931,0.04666464220540781,1.0,0.4795180857181549
108,32,2.135704244780798e-05,0.15187499238941696,0.013691898012641162,1.0,0.4816626012325287
109,32,1.7992431794351796e-05,0.18237506083664373,0.03283057839468868,1.0,0.4858199656009674
110,32,2.2800380138462665e-05,0.1961159127439561,0.24909016527419917,1.0,0.2110389620065689
111,32,1.9807008510425233e-05,0.16567019166639915,0.039953815123921294,1.0,0.4650000035762787
112,32,1.6009806792525042e-05,0.2416729916426742,0.04791492873927204,1.0,0.45864662528038025
113,32,1.8869817591938103e-05,0.2858237775769036,0.019260864849554252,1.0,0.49275362491607666
114,32,1.486200607983857e-05,0.21474079580748495,0.03542660426834907,1.0,0.48343557119369507
115,32,1.672745241668782e-05,0.16186251310039207,0.061127540195498334,1.0,0.41298702359199524
116,16,5.851977604069927e-05,0.14173678630559583,0.02438523776196803,1.0,0.6107317209243774
117,32,1.385747355009095e-05,0.18235654035089896,0.07519441445604617,1.0,0.38120806217193604
118,32,7.480444694823135e-05,0.09364078231093001,0.04243643926951351,1.0,0.49164676666259766
119,64,4.9959599979407194e-05,0.22574992946908096,0.011264945472228862,1.0,0.6352497935295105
120,32,1.251579478383148e-05,0.2562166697371416,0.02853507509853307,1.0,0.4803921580314636
121,8,1.1859622526160339e-05,0.17280876710845378,0.016062402830035065,4.0,0.6521739363670349
122,8,1.4584431937981159e-05,0.1559674280968784,0.007770951934307577,1.0,0.6059979200363159
123,8,1.8093063713379266e-05,0.19118447705828567,0.05320499645306787,1.0,0.6012269854545593
124,8,1.2929214888702631e-05,0.13522284326064693,0.019189730517499306,1.0,0.6136820912361145
125,8,3.91313640814999e-05,0.000757786290651874,0.03347095718573212,2.0,0.6289631724357605
126,8,1.726645786638009e-05,0.2716142860352316,0.00499749567319489,1.0,0.6016260385513306
127,32,1.5585324426778547e-05,0.2056508799475379,0.10579080904757283,1.0,0.42985841631889343
128,8,1.1110231501365197e-05,0.2979383220449367,0.02692217562413405,2.0,0.6502546668052673
129,32,2.061485332839963e-05,0.40876835518184174,0.01992068175678401,1.0,0.4749082028865814
130,8,1.3565232493700815e-05,0.1491174676820856,0.21380815175706697,1.0,0.5544973611831665
131,64,3.3050755983345637e-05,0.046889584083284155,0.2747698416614685,1.0,0.0
132,64,4.4672616278514964e-05,0.020993006028171335,0.03816933454063309,1.0,0.6421151757240295
133,64,1.0028327833651467e-05,0.1802618491637185,0.012409448683935427,1.0,0.4057217240333557
134,64,2.7690542640317887e-05,0.1677255596304838,0.03335340119968283,1.0,0.5916919708251953
135,32,3.780985992048296e-05,0.24565105859144182,0.022491162365419468,1.0,0.43877550959587097
136,16,3.0089205676885302e-05,0.07211243637974869,0.0013780965532546145,1.0,0.6091476082801819
137,8,3.662877146658884e-05,0.05715797871399181,0.04254586069054053,1.0,0.6184971332550049
138,32,1.2355579557469476e-05,0.11976941763280606,0.027269986364225125,1.0,0.4779411852359772
139,8,4.9542988277542336e-05,0.19618191471899685,0.14302804567345348,1.0,0.6078066825866699
140,64,4.1988742375095735e-05,0.1610063612589731,0.01451118259669387,1.0,0.617977499961853
141,8,1.625215945727966e-05,0.1801251912828575,0.048235793107860095,1.0,0.6104830503463745
142,8,1.0575457996492937e-05,0.14471453757673727,0.03813665077074745,2.0,0.6512424945831299
143,8,1.4251737116762901e-05,0.16854978446516086,0.23404660753305406,1.0,0.5517970323562622
144,8,1.5186192294925534e-05,0.1886747172228797,0.028060702501383088,1.0,0.6059365272521973
145,32,1.3002197218976695e-05,0.288568937817543,0.056381137331085455,1.0,0.41578948497772217
146,8,1.1340128365624013e-05,0.26340540963697406,0.12646494272205866,1.0,0.5894519090652466
147,32,1.377429145142078e-05,0.15430012104970708,0.033119676469911395,1.0,0.48470011353492737
148,8,2.576454873358419e-05,0.12818273853608414,0.0176817378811532,2.0,0.6440101861953735
149,32,1.775715443003731e-05,0.21498070444810902,0.04579138467147021,1.0,0.46925970911979675
150,32,1.9526264099077577e-05,0.17446064468679254,0.024058419514441064,1.0,0.4939172863960266
151,32,4.667799475402953e-05,0.20496795454335479,0.2635947757277083,1.0,0.4650602340698242
152,32,3.973561821483902e-05,0.226893497622926,0.18888676520969788,2.0,0.6494401097297668
153,32,4.1551996194843674e-05,0.20084856026532347,0.19871492686239894,2.0,0.6513605713844299
154,32,1.1766608898959359e-05,0.18723196187185115,0.16100209123498066,1.0,0.12349914014339447
155,32,1.6813948886860433e-05,0.161581240720493,0.18186374847900658,1.0,0.21682848036289215
156,8,4.2216166730969096e-05,0.17830853566507396,0.17252371222621438,1.0,0.6129353046417236
157,32,3.5591394073343705e-05,0.19901205429887708,0.19705234817492154,1.0,0.4676258862018585
158,8,1.866943886949956e-05,0.1381132289591615,0.031089114261807875,1.0,0.6106106042861938
159,32,1.2242706778138196e-05,0.16913069998743246,0.01218861815793215,1.0,0.45979899168014526
160,8,5.561320382857555e-05,0.1501592313423471,0.1591639830314766,1.0,0.604566216468811
161,32,4.773761505507445e-05,0.21590218239456654,0.20161888763179878,2.0,0.6472060084342957
162,32,5.238790243293255e-05,0.23056221301995122,0.19344094706869014,2.0,0.6280992031097412
163,32,4.5476062251437576e-05,0.20980014506116038,0.22122315869314157,2.0,0.6512820720672607
164,32,4.8022299260118546e-05,0.22103784234479829,0.24589794122072248,1.0,0.5029655694961548
165,32,4.6430389920569155e-05,0.21049533915408558,0.21004286105203204,2.0,0.6513994932174683
166,32,4.63170529769315e-05,0.21155221584945486,0.21285115747550987,2.0,0.6480541229248047
167,32,5.144135227764504e-05,0.25140153911516305,0.2143914020177664,2.0,0.6477462649345398
168,32,4.480846478873206e-05,0.24127897405821064,0.22134988435704395,1.0,0.5083135366439819
169,32,6.373664374741513e-05,0.2195874129700293,0.2132576872225141,2.0,0.6193548440933228
170,32,4.7279087285904916e-05,0.21361193872109985,0.24126141007926877,1.0,0.5029655694961548
171,32,4.288327655691905e-05,0.2324549457762927,0.20545142984309384,2.0,0.6519148945808411
172,32,5.288077126579174e-05,0.20754132317081986,0.1960008614635442,2.0,0.6333059668540955
173,32,4.549620714426598e-05,0.19618599647755963,0.2263269543197679,1.0,0.5059382319450378
174,32,4.790895732717864e-05,0.19076014230364025,0.20262325096623765,2.0,0.648874044418335
175,32,7.169883268369106e-05,0.2789236631571009,0.21120395566468445,2.0,0.6112852692604065
176,32,5.501920828086837e-05,0.18156023976179433,0.18036582340525112,2.0,0.6295680999755859
177,32,4.9239119755016925e-05,0.21082805321487602,0.2252497920983765,2.0,0.6480541229248047
178,32,4.894599465450358e-05,0.23755867628184787,0.2286927149980371,2.0,0.6485568881034851
179,32,5.948158879265422e-05,0.254663515762816,0.22527370288152768,2.0,0.6411960124969482
180,32,5.324988035474924e-05,0.23364299253820062,0.23081984814392859,1.0,0.5151515007019043
181,32,4.509677941285885e-05,0.2423672085829195,0.20881230760342526,2.0,0.6491525173187256
182,32,4.9822272439741616e-05,0.24197114263419853,0.21842735398449092,1.0,0.5151515007019043
183,32,4.924078808455262e-05,0.2704090581641384,0.20214958860606871,2.0,0.646128237247467
184,32,4.3973809338595045e-05,0.26026162886174525,0.23070068771117636,1.0,0.4839094281196594
185,32,4.782819165162026e-05,0.22563287498228565,0.28704044004121954,1.0,0.4535315930843353
186,32,4.4795956262014764e-05,0.241155381748678,0.21697825721632047,2.0,0.6478632688522339
187,32,4.0212442202356526e-05,0.21959967187890758,0.25858586576704207,1.0,0.43908628821372986
188,16,4.8128451885494956e-05,0.1904186543250654,0.20645556894547423,1.0,0.5994291305541992
189,32,1.606294722597915e-05,0.25470683747434664,0.22097617045299792,1.0,0.12027491629123688
190,32,4.587493220577642e-05,0.16056839581141208,0.23779456711636232,1.0,0.49406176805496216
191,32,4.66994008132859e-05,0.20697110942088273,0.2060755003057919,1.0,0.5169590711593628
192,32,5.0765224414049836e-05,0.21628680915600024,0.21087973040255575,2.0,0.6477462649345398
193,32,4.327439937161978e-05,0.2327633893700965,0.22550059689638874,1.0,0.4922710955142975
194,32,5.4942885002544444e-05,0.2105593881166662,0.19020070195256478,2.0,0.6232481598854065
195,32,4.135189658364559e-05,0.19646614710559038,0.20123958638397724,1.0,0.5136094689369202
196,32,4.6350112824133345e-05,0.2471170782941145,0.2084344710994152,1.0,0.5152224898338318
197,32,1.678191303781632e-05,0.16975065388718724,0.22909026919379727,1.0,0.12349914014339447
198,32,9.775726234560063e-05,0.18425429152822664,0.21871314805044578,2.0,0.6227164268493652
199,32,1.8198246107856893e-05,0.2685252563752236,0.2140334197245201,1.0,0.18481847643852234
