trial,per_device_train_batch_size,learning_rate,weight_decay,warmup_ratio,best_epoch,best_f1
184,32,4.899954948495711e-05,0.43139069770482186,0.09278193320276047,1.0,0.947589099407196
185,32,6.566136200803178e-05,0.4526572449918644,0.042804391066777005,1.0,0.9573459625244141
186,64,2.8010688450562225e-05,0.3927175008179602,0.12944519483590952,1.0,0.878269612789154
187,32,4.4031060844089484e-05,0.32668058973477343,0.08175602854947243,4.0,0.9629629850387573
188,32,4.042333640994469e-05,0.3306636167159863,0.08239264081215529,1.0,0.944502592086792
189,8,4.516257856875649e-05,0.3597538275479051,0.07711714946614436,2.0,0.9605543613433838
190,32,4.3025540423888856e-05,0.32050113610755443,0.10009118758641646,1.0,0.9442105293273926
191,32,4.774792642971997e-05,0.28709216924036174,0.09189334353938867,2.0,0.9615795016288757
192,32,5.0457187207153996e-05,0.3022381349082704,0.08353736547424037,1.0,0.9457609057426453
193,32,4.6773779796596166e-05,0.48708738254712225,0.06071060840763482,2.0,0.9601699709892273
194,32,4.289820723515738e-05,0.29243121687480556,0.17663838690155625,1.0,0.9295774698257446
195,32,3.2599216896327495e-05,0.1917815090416445,0.10911040467253512,1.0,0.9320083856582642
196,32,3.0437195133418945e-05,0.31573829740989073,0.06900525036545677,1.0,0.9462025165557861
197,32,1.831371322790954e-05,0.4464518842197134,0.09491795220109447,1.0,0.9006490111351013
198,8,4.5258273173788284e-05,0.41283433789197455,0.08728413533029913,2.0,0.9634727239608765
199,32,4.125663441408781e-05,0.3252786581845559,0.10063360998076924,1.0,0.9414893388748169
